"X","TrumpWrote","text","created_at"
12884,1,"Someone incorrectly stated that the phrase ""DRAIN THE SWAMP"" was no longer being used by me. Actually, we will always be trying to DTS.","2016-12-22 16:41:52"
12885,0,"The resolution being considered at the United Nations Security Council regarding Israel should be vetoed....cont: https://t.co/s8rXKKZNF1","2016-12-22 13:37:04"
12886,1,"I met some really great Air Force GENERALS and Navy ADMIRALS today, talking about airplane capability and pricing. Very impressive people!","2016-12-22 03:39:33"
12887,1,"I have not heard any of the pundits or commentators discussing the fact that I spent FAR LESS MONEY on the win than Hillary on the loss!","2016-12-21 13:29:38"
12888,1,"I would have done even better in the election, if that is possible, if the winner was based on popular vote - but would campaign differently","2016-12-21 13:24:29"
12889,1,"Campaigning to win the Electoral College is much more difficult &amp; sophisticated than the popular vote. Hillary focused on the wrong states!","2016-12-21 13:15:14"
12890,1,"Yes, it is true - Carlos Slim, the great businessman from Mexico, called me about getting together for a meeting. We met, HE IS A GREAT GUY!","2016-12-20 20:27:57"
12891,1,"especially how to get people, even with an unlimited budget, out to vote in the vital swing states ( and more). They focused on wrong states","2016-12-20 13:09:18"
12892,1,"Bill Clinton stated that I called him after the election. Wrong, he called me (with a very nice congratulations). He ""doesn't know much"" ...","2016-12-20 13:03:59"
12893,0,"""@mike_pence: Congratulations to @RealDonaldTrump; officially elected President of the United States today by the Electoral College!""","2016-12-20 02:50:25"
12894,0,"""@Franklin_Graham: Congratulations to President-elect @realDonaldTrump--the electoral votes are in and it's official."" Thank you Franklin!","2016-12-20 02:46:01"
12895,0,"RT @DanScavino: #TrumpTrain🚂💨🇺🇸🇺🇸🇺🇸🇺🇸 https://t.co/qAQdBGEwSv","2016-12-20 01:31:21"
12896,1,"We did it! Thank you to all of my great supporters, we just officially won the election (despite all of the distorted and inaccurate media).","2016-12-19 23:51:41"
12897,1,"Today there were terror attacks in Turkey, Switzerland and Germany - and it is only getting worse. The civilized world must change thinking!","2016-12-19 23:21:11"
12898,1,"If my many supporters acted and threatened people like those who lost the election are doing, they would be scorned &amp; called terrible names!","2016-12-18 21:54:40"
12899,1,"We should tell China that we don't want the drone they stole back.- let them keep it!","2016-12-18 00:59:25"
12900,0,"Thank you Alabama! From now on, it’s going to be #AmericaFirst. Our goal is to bring back that wonderful phrase:… https://t.co/4UAazd7TmF","2016-12-18 00:12:05"
12901,0,"RT @DanScavino: Join President-elect Trump LIVE from Mobile, Alabama via his #Facebook page! #ThankYouTour2016 
Watch: https://t.co/btzN080…","2016-12-17 21:17:39"
12902,0,"China steals United States Navy research drone in international waters - rips it out of water and takes it to China in unprecedented act.","2016-12-17 13:57:20"
12903,1,"Mobile, Alabama today at 3:00 P.M. Last rally of the year - ""THANK YOU ALABAMA AND THE SOUTH"" Biggest of all crowds expected, see you there!","2016-12-17 13:20:23"
12904,1,"""@EazyMF_E: @realDonaldTrump Many people are now saying you will be an extremely successful president! #MakeAmericaGreatAgain""  Thank you!","2016-12-17 13:07:22"
12905,1,"Last night in Orlando, Florida, was incredible - massive crowd - THANK YOU FLORIDA! Today at 3:00 P.M. I will be in Alabama for last rally!","2016-12-17 13:05:02"
12906,0,"Thank you Florida. My Administration will follow two simple rules: BUY AMERICAN and HIRE AMERICAN! #ICYMI- Watch:… https://t.co/3vgtzSJsFu","2016-12-17 03:52:01"
12907,0,"#ThankYouTour2016 

Tonight- Orlando, Florida 
Tickets: https://t.co/JwQeccp79N

Tomorrow- Mobile, Alabama
Tickets:… https://t.co/Cq5AwcuzT9","2016-12-16 16:54:28"
12908,1,"Are we talking about the same cyberattack where it was revealed that head of the DNC illegally gave Hillary the questions to the debate?","2016-12-16 11:09:19"
12909,0,"Thank you Pennsylvania! Together, we are going to MAKE AMERICA GREAT AGAIN! Watch here: https://t.co/7R382qWfWS… https://t.co/yB6u5FEfHq","2016-12-16 01:32:56"
12910,0,"Join me in Mobile, Alabama on Sat. at 3pm! #ThankYouTour2016 
Tickets: https://t.co/GGgbjl8Zo6 https://t.co/opKrWO4k0C","2016-12-15 22:27:16"
12911,0,"If Russia, or some other entity, was hacking, why did the White House wait so long to act? Why did they only complain after Hillary lost?","2016-12-15 14:24:29"
12912,1,"The media tries so hard to make my move to the White House, as it pertains to my business, so complex - when actually it isn't!","2016-12-15 13:28:54"
12913,1,"Thank you to Time Magazine and Financial Times for naming me ""Person of the Year"" - a great honor!","2016-12-15 13:09:14"
12914,1,"Has anyone looked at the really poor numbers of @VanityFair Magazine. Way down, big trouble, dead! Graydon Carter, no talent, will be out!","2016-12-15 13:05:55"
12915,0,"Thank you Wisconsin! My Administration will be focused on three very important words: jobs, jobs, jobs! Watch:… https://t.co/iEGWZLuiFE","2016-12-14 03:48:55"
12916,0,"RT @DanScavino: Join #PEOTUS Trump &amp; #VPEOTUS Pence live in West Allis, Wisconsin! 
#ThankYouTour2016 #MAGA
https://t.co/vU5EPIYKUc https:/…","2016-12-14 00:52:40"
12917,0,"Join me this Saturday at Ladd–Peebles Stadium in Mobile, Alabama! 
#ThankYouTour2016 

Tickets:… https://t.co/1RFmKCMgyw","2016-12-13 21:33:53"
12918,1,"The thing I like best about Rex Tillerson is that he has vast experience at dealing successfully with all types of foreign governments.","2016-12-13 12:44:06"
12919,1,"Wisconsin and Pennsylvania have just certified my wins in those states. I actually picked up additional votes!","2016-12-13 11:57:35"
12920,1,"I have chosen one of the truly great business leaders of the world, Rex Tillerson, Chairman and CEO of ExxonMobil, to be Secretary of State.","2016-12-13 11:43:38"
12921,1,"I will hold a press conference in the near future to discuss the business, Cabinet picks and all other topics of interest. Busy times!","2016-12-13 04:41:33"
12922,1,"Presidency. Two of my children, Don and Eric, plus executives, will manage them. No new deals will be done during my term(s) in office.","2016-12-13 04:32:01"
12923,1,"Even though I am not mandated by law to do so, I will be leaving my busineses before January 20th so that I can focus full time on the......","2016-12-13 04:26:13"
12924,1,"I will be making my announcement on the next Secretary of State tomorrow morning.","2016-12-13 00:33:05"
12925,1,"The final Wisconsin vote is in and guess what - we just picked up an additional 131 votes. The Dems and Green Party can now rest. Scam!","2016-12-12 23:40:48"
12926,0,"#ThankYouTour2016 

Tue: West Allis, WI. 

Thur: Hershey, PA. 

Fri: Orlando, FL. 

Sat: Mobile, AL. 

Tickets:… https://t.co/OJ8S7iVzFx","2016-12-12 22:25:52"
12927,1,"The F-35 program and cost is out of control. Billions of dollars can and will be saved on military (and other) purchases after January 20th.","2016-12-12 13:26:13"
12928,1,"Unless you catch ""hackers"" in the act, it is very hard to determine who was doing the hacking. Why wasn't this brought up before election?","2016-12-12 13:21:20"
12929,1,"Can you imagine if the election results were the opposite and WE tried to play the Russia/CIA card. It would be called conspiracy theory!","2016-12-12 13:17:54"
12930,1,"Just watched @NBCNightlyNews - So biased, inaccurate and bad, point after point. Just can't get much worse, although @CNN is right up there!","2016-12-12 01:02:14"
12931,1,"Will be interviewed on @FoxNews at 10:00 P.M. Enjoy!","2016-12-12 00:32:28"
12932,1,"Whether I choose him or not for ""State""- Rex Tillerson, the Chairman &amp; CEO of ExxonMobil, is a world class player and dealmaker. Stay tuned!","2016-12-11 15:29:10"
12933,1,"I spent Friday campaigning with John Kennedy, of the Great State of Louisiana, for the U.S.Senate. The election is over - JOHN WON!","2016-12-11 13:51:47"
12934,1,"Being at the Army - Navy Game was fantastic. There is nothing like the spirit in that stadium. A wonderful experience, and congrats to Army!","2016-12-11 13:12:06"
12935,1,"I will be interviewed today on Fox News Sunday with Chris Wallace at 10:00 (Eastern) Network. ENJOY!","2016-12-11 12:56:18"
12936,0,"RT @FoxNewsSunday: Sunday-- our exclusive interview with President-elect @realDonaldTrump 
Watch on @FoxNews at 2p/10p ET 
Check your local…","2016-12-10 19:09:28"
12937,0,"October 2015 - thanks Chris Wallace @FoxNewsSunday! https://t.co/VEsgPcWq7z","2016-12-10 19:09:13"
12938,0,"RT @TrumpInaugural: Counting down the days until the swearing in of @realDonaldTrump &amp; @mike_pence. Check in here for the latest updates. #…","2016-12-10 18:41:12"
12939,0,"A very interesting read. Unfortunately, so much is true.
https://t.co/ER2BoM765M","2016-12-10 14:14:23"
12940,0,"Reports by @CNN that I will be working on The Apprentice during my Presidency, even part time, are ridiculous &amp; untrue - FAKE NEWS!","2016-12-10 14:11:49"
12941,1,"As a show of support for our Armed Forces, I will be going to The Army-Navy Game today. Looking forward to it, should be fun!","2016-12-10 12:38:24"
12942,1,"I have NOTHING to do with The Apprentice except for fact that I conceived it with Mark B &amp; have a big stake in it. Will devote ZERO TIME!","2016-12-10 11:27:22"
12943,1,".@RudyGiuliani, one of the finest people I know and a former GREAT Mayor of N.Y.C., just took himself out of consideration for ""State"".","2016-12-10 11:19:24"
12944,0,"Thank you Michigan. We are going to bring back your jobs &amp; together, we will MAKE AMERICA GREAT AGAIN!
Watch:… https://t.co/EyLOo26FqW","2016-12-10 03:30:50"
12945,0,"Thank you Louisiana! Get out &amp; vote for John Kennedy tomorrow. Electing Kennedy will help enact our agenda on behal… https://t.co/sHXeyreEZI","2016-12-09 22:13:21"
12946,0,"Join me live in Louisiana! Tomorrow, we need you to go to the polls &amp; send John Kennedy to the U.S. Senate. https://t.co/O0jtz0BKeL","2016-12-09 19:42:30"
12947,0,"THANK YOU IOWA!
#ThankYouTour2016 https://t.co/v6EB2OQMeO","2016-12-09 03:02:04"
12948,0,"Join me tomorrow! #MAGA 
10am- Baton Rouge, LA. 
Tickets: https://t.co/rvIQ6Yq45P
7pm- Grand Rapids, MI.
Tickets: https://t.co/2UTwAg5V87","2016-12-08 23:12:11"
12949,0,"On my way to Des Moines, Iowa- will see you soon with @mike_pence. Join us! Tickets: https://t.co/1IuRTVwMSx #ThankYouTour2016","2016-12-08 22:55:24"
12950,0,"Today we lost a great pioneer of air and space in John Glenn. He was a hero and inspired generations of future explorers. He will be missed.","2016-12-08 21:15:52"
12951,1,"If United Steelworkers 1999 was any good, they would have kept those jobs in Indiana. Spend more time working-less time talking. Reduce dues","2016-12-08 01:56:40"
12952,1,"Chuck Jones, who is President of United Steelworkers 1999, has done a terrible job representing workers. No wonder companies flee country!","2016-12-08 00:41:48"
12953,0,"Join me tomorrow in Des Moines, Iowa with Vice President-Elect @mike_pence - at 7:00pm!
#ThankYouTour2016 #MAGA… https://t.co/Geq6sT70IT","2016-12-07 19:37:32"
12954,0,"We pause today to remember the 2,403 American heroes who selflessly gave their lives at Pearl Harbor 75 years ago...
https://t.co/r5eRLR24Q3","2016-12-07 18:38:00"
12955,1,"I will be interviewed on the @TODAYshow at 7:30. Enjoy!","2016-12-07 12:18:56"
12956,0,"A great night in Fayetteville, North Carolina. Thank you! #ICYMI watch here: https://t.co/ZAuTgxKPpb https://t.co/EF9xRWmciA","2016-12-07 03:33:20"
12957,0,"Departing New York with General James 'Mad Dog' Mattis for tonight's rally in Fayetteville, North Carolina! See you… https://t.co/Z8sgJBWI09","2016-12-06 21:17:45"
12958,0,"Join me tonight in Fayetteville, North Carolina at 7pm! 
#ThankYouTour2016 
Tickets: https://t.co/79AHq3NC0v https://t.co/KoZCE7JeG7","2016-12-06 16:45:27"
12959,1,"Boeing is building a brand new 747 Air Force One for future presidents, but costs are out of control, more than $4 billion. Cancel order!","2016-12-06 13:52:35"
12960,0,"#ThankYouTour2016 

12/6- North Carolina
https://t.co/79AHq3NC0v

12/8- Iowa
https://t.co/1IuRTVwMSx

12/9- Michiga… https://t.co/vcQaIJ8qoB","2016-12-05 23:06:43"
12961,0,"I am thrilled to nominate Dr. @RealBenCarson as our next Secretary of the US Dept. of Housing and Urban Development… https://t.co/OJKuDFhP3r","2016-12-05 13:53:11"
12962,1,"their country (the U.S. doesn't tax them) or to build a massive military complex in the middle of the South China Sea?  I don't think so!","2016-12-04 22:30:22"
12963,1,"Did China ask us if it was OK to devalue their currency (making it hard for our companies to compete), heavily tax our products going into..","2016-12-04 22:23:55"
12964,1,".@FoxNews will be re-running ""Objectified: Donald Trump,"" the ratings hit produced by the great Harvey Levin of TMZ, at 8:00 P.M. Enjoy!","2016-12-04 21:47:21"
12965,1,"The Green Party just dropped its recount suit in Pennsylvania and is losing votes in Wisconsin recount. Just a Stein scam to raise money!","2016-12-04 18:58:43"
12966,1,"expensive mistake! THE UNITED STATES IS OPEN FOR BUSINESS","2016-12-04 12:23:27"
12967,1,"these companies are able to move between all 50 states, with no tax or tariff being charged. Please be forewarned prior to making a very ...","2016-12-04 12:21:01"
12968,1,"wanting to sell their product, cars, A.C. units etc., back across the border. This tax will make leaving financially difficult, but.....","2016-12-04 12:05:35"
12969,1,"without retribution or consequence, is WRONG! There will be a tax on our soon to be strong border of 35% for these companies ......","2016-12-04 11:57:41"
12970,1,"fires its employees, builds a new factory or plant in the other country, and then thinks it will sell its product back into the U.S.  ......","2016-12-04 11:49:06"
12971,1,"The U.S. is going to substantialy reduce taxes and regulations on businesses, but any business that leaves our country for another country,","2016-12-04 11:41:47"
12972,1,"Just tried watching Saturday Night Live - unwatchable! Totally biased, not funny and the Baldwin impersonation just can't get any worse. Sad","2016-12-04 05:13:58"
12973,0,"Our great VPE, @mike_pence, is in Louisiana campaigning for John Kennedy for US Senate. John will be a tremendous help to us in Washington.","2016-12-03 19:13:01"
12974,0,"State Treasurer John Kennedy is my choice for US Senator from Louisiana. Early voting today; election next Saturday.","2016-12-03 19:09:40"
12975,1,"""@TigerWoods: Can’t wait to get back out there and mix it up with the boys. –TW #heroworldchallenge"" Great to have you back Tiger - Special!","2016-12-03 16:37:27"
12976,1,"Rexnord of Indiana is moving to Mexico and rather viciously firing all of its 300 workers. This is happening all over our country. No more!","2016-12-03 03:06:41"
12977,1,"Interesting how the U.S. sells Taiwan billions of dollars of military equipment but I should not accept a congratulatory call.","2016-12-03 01:41:30"
